date,pm25,pm10,o3,no2,so2,co,temp,humidity,windspeedmean,precipitation_mm,Rained,Rain_Intensity
19-09-2018,133.0,104.0,55.0,25.0,9.0,12.0,29.9,67.2,7.4,0.0,False,No Rain
20-09-2018,152.0,67.0,14.0,13.0,7.0,6.0,29.6,68.5,4.8,0.0,False,No Rain
21-09-2018,93.0,27.0,7.0,9.0,6.0,5.0,28.8,73.0,11.7,4.0,True,Low
22-09-2018,52.0,37.0,12.0,7.0,5.0,5.0,25.5,89.7,14.3,50.9,True,Moderate
23-09-2018,67.0,22.0,7.0,12.0,5.0,6.0,26.9,88.5,17.7,15.5,True,Moderate
24-09-2018,56.0,29.0,12.0,10.0,5.0,6.0,25.2,94.5,12.4,13.0,True,Moderate
25-09-2018,52.0,57.0,32.0,13.0,6.0,9.0,24.2,91.8,11.2,0.6,True,Low
26-09-2018,85.0,87.0,43.0,15.0,6.0,20.0,27.0,81.1,6.6,0.0,False,No Rain
27-09-2018,141.0,101.0,34.0,18.0,7.0,25.0,28.4,76.1,4.2,0.0,False,No Rain
28-09-2018,140.0,118.0,38.0,19.0,5.0,20.0,29.6,68.4,3.3,0.3,True,Low
29-09-2018,132.0,83.0,40.0,14.0,6.0,8.0,28.8,66.9,6.0,0.2,True,Low
30-09-2018,90.0,103.0,46.0,20.0,7.0,13.0,28.5,68.5,8.6,0.0,False,No Rain
01-10-2018,114.0,107.0,38.0,17.0,5.0,11.0,28.7,67.5,5.3,0.0,False,No Rain
02-10-2018,138.0,87.0,41.0,25.0,7.0,11.0,29.2,65.6,4.5,0.0,False,No Rain
03-10-2018,107.0,115.0,62.0,32.0,9.0,15.0,29.2,58.4,3.3,0.0,False,No Rain
04-10-2018,160.0,125.0,72.0,37.0,10.0,22.0,29.1,63.6,5.7,0.7,True,Low
05-10-2018,153.0,96.0,41.0,27.0,6.0,12.0,28.7,64.6,3.2,0.0,False,No Rain
06-10-2018,119.0,108.0,50.0,29.0,8.0,13.0,27.7,62.1,6.0,0.0,False,No Rain
07-10-2018,125.0,126.0,80.0,40.0,10.0,17.0,27.0,62.2,3.9,0.0,False,No Rain
08-10-2018,150.0,134.0,30.0,34.0,16.0,15.0,28.0,59.4,4.2,0.0,False,No Rain
09-10-2018,157.0,142.0,25.0,37.0,7.0,13.0,28.4,60.2,6.9,0.0,False,No Rain
10-10-2018,157.0,113.0,26.0,22.0,7.0,9.0,28.3,68.0,9.9,0.1,True,Low
11-10-2018,133.0,94.0,49.0,27.0,9.0,10.0,26.3,63.0,9.8,0.8,True,Low
12-10-2018,149.0,118.0,42.0,32.0,10.0,18.0,25.2,56.4,4.5,0.0,False,No Rain
13-10-2018,143.0,102.0,42.0,28.0,7.0,13.0,24.6,61.1,4.4,0.0,False,No Rain
14-10-2018,124.0,126.0,48.0,36.0,9.0,21.0,25.1,56.4,7.3,0.0,False,No Rain
15-10-2018,145.0,153.0,38.0,38.0,8.0,29.0,25.8,57.5,4.4,0.0,False,No Rain
16-10-2018,156.0,193.0,48.0,33.0,9.0,22.0,26.4,57.7,4.5,0.0,False,No Rain
17-10-2018,181.0,204.0,23.0,39.0,10.0,33.0,26.8,53.3,3.9,0.0,False,No Rain
18-10-2018,182.0,212.0,81.0,36.0,9.0,19.0,26.3,58.9,4.0,0.1,True,Low
19-10-2018,195.0,195.0,48.0,34.0,8.0,19.0,25.3,60.4,4.3,0.0,False,No Rain
20-10-2018,217.0,183.0,28.0,33.0,10.0,18.0,25.1,57.4,2.6,0.0,False,No Rain
21-10-2018,194.0,166.0,23.0,31.0,7.0,17.0,24.4,54.5,2.9,0.0,False,No Rain
22-10-2018,182.0,171.0,39.0,39.0,10.0,20.0,23.6,54.1,6.1,0.0,False,No Rain
23-10-2018,168.0,254.0,69.0,51.0,12.0,35.0,24.0,53.3,2.7,0.0,False,No Rain
24-10-2018,213.0,236.0,71.0,47.0,13.0,36.0,24.6,56.6,2.8,0.0,False,No Rain
25-10-2018,192.0,225.0,43.0,44.0,10.0,36.0,24.1,59.3,2.1,0.0,False,No Rain
26-10-2018,215.0,278.0,39.0,57.0,11.0,34.0,23.3,62.7,1.1,0.0,False,No Rain
27-10-2018,241.0,257.0,1.0,37.0,10.0,32.0,23.2,65.6,1.6,0.0,False,No Rain
28-10-2018,254.0,275.0,50.0,41.0,8.0,32.0,23.7,61.7,4.0,0.0,False,No Rain
29-10-2018,258.0,333.0,16.0,55.0,11.0,42.0,23.2,66.0,2.6,0.0,False,No Rain
30-10-2018,289.0,281.0,37.0,51.0,14.0,44.0,23.7,65.0,1.2,0.0,False,No Rain
31-10-2018,253.0,268.0,33.0,54.0,14.0,31.0,23.3,68.6,2.0,0.0,False,No Rain
01-11-2018,258.0,282.0,5.0,52.0,13.0,11.0,23.6,67.1,3.2,0.0,False,No Rain
02-11-2018,265.0,182.0,25.0,36.0,12.0,13.0,23.6,67.3,4.8,0.0,False,No Rain
03-11-2018,213.0,113.0,43.0,24.0,14.0,8.0,24.2,66.3,9.9,0.1,True,Low
04-11-2018,156.0,397.0,37.0,36.0,12.0,17.0,23.4,59.8,10.6,0.0,False,No Rain
05-11-2018,403.0,205.0,44.0,30.0,13.0,12.0,19.7,70.0,8.6,0.0,False,No Rain
06-11-2018,244.0,181.0,60.0,33.0,15.0,14.0,20.7,51.9,11.1,0.0,False,No Rain
07-11-2018,216.0,789.0,9.0,42.0,14.0,26.0,19.4,47.3,6.3,0.0,False,No Rain
08-11-2018,719.0,240.0,57.0,55.0,16.0,31.0,18.3,61.1,1.0,0.0,False,No Rain
09-11-2018,244.0,347.0,30.0,50.0,15.0,41.0,19.7,66.4,1.5,0.0,False,No Rain
10-11-2018,335.0,259.0,50.0,36.0,13.0,41.0,20.2,68.6,2.0,0.0,False,No Rain
11-11-2018,275.0,362.0,55.0,45.0,14.0,42.0,21.2,63.8,3.4,0.0,False,No Rain
12-11-2018,303.0,317.0,18.0,45.0,12.0,36.0,21.6,67.6,1.7,0.0,False,No Rain
13-11-2018,294.0,143.0,20.0,33.0,11.0,17.0,21.7,72.1,4.1,0.2,True,Low
14-11-2018,196.0,114.0,30.0,27.0,10.0,12.0,22.2,75.1,7.1,2.6,True,Low
15-11-2018,170.0,141.0,38.0,23.0,11.0,11.0,21.3,74.4,6.6,0.6,True,Low
16-11-2018,205.0,150.0,43.0,30.0,13.0,22.0,19.8,64.6,12.7,0.0,False,No Rain
17-11-2018,194.0,220.0,5.0,42.0,13.0,30.0,19.2,64.4,6.5,0.0,False,No Rain
18-11-2018,233.0,213.0,32.0,37.0,12.0,17.0,20.1,67.2,3.4,0.0,False,No Rain
19-11-2018,245.0,239.0,51.0,39.0,13.0,22.0,21.5,65.3,7.1,0.0,False,No Rain
20-11-2018,261.0,259.0,47.0,33.0,12.0,19.0,20.8,73.5,3.7,0.0,False,No Rain
21-11-2018,277.0,183.0,31.0,44.0,14.0,29.0,20.0,67.4,4.1,0.0,False,No Rain
22-11-2018,190.0,227.0,41.0,33.0,9.0,30.0,19.5,61.0,1.5,0.0,False,No Rain
23-11-2018,240.0,139.0,32.0,22.0,11.0,12.0,19.8,57.9,6.9,0.0,False,No Rain
24-11-2018,172.0,159.0,38.0,30.0,12.0,18.0,19.5,55.3,10.2,0.0,False,No Rain
25-11-2018,184.0,240.0,39.0,45.0,12.0,36.0,19.1,59.8,3.8,0.0,False,No Rain
26-11-2018,256.0,241.0,15.0,49.0,8.0,39.0,18.8,68.8,3.1,0.0,False,No Rain
27-11-2018,250.0,233.0,14.0,49.0,9.0,36.0,19.8,67.9,1.3,0.0,False,No Rain
28-11-2018,244.0,219.0,28.0,43.0,6.0,27.0,20.4,71.1,1.2,0.0,False,No Rain
29-11-2018,243.0,210.0,31.0,38.0,14.0,20.0,19.5,72.7,2.8,0.0,False,No Rain
30-11-2018,243.0,204.0,26.0,40.0,11.0,19.0,18.5,72.5,3.3,0.0,False,No Rain
01-12-2018,222.0,187.0,25.0,46.0,11.0,31.0,18.1,66.7,4.3,0.0,False,No Rain
02-12-2018,220.0,257.0,10.0,52.0,12.0,38.0,17.9,65.0,1.7,0.0,False,No Rain
03-12-2018,257.0,241.0,23.0,51.0,10.0,33.0,17.6,65.2,2.6,0.0,False,No Rain
04-12-2018,254.0,222.0,25.0,42.0,10.0,28.0,16.8,69.5,1.3,0.0,False,No Rain
05-12-2018,238.0,265.0,27.0,54.0,10.0,39.0,17.0,72.1,1.1,0.0,False,No Rain
06-12-2018,277.0,231.0,9.0,42.0,9.0,29.0,16.6,74.7,1.5,0.0,False,No Rain
07-12-2018,261.0,274.0,28.0,44.0,10.0,33.0,16.2,73.1,3.6,0.0,False,No Rain
08-12-2018,277.0,307.0,23.0,50.0,12.0,43.0,15.4,76.3,2.2,0.0,False,No Rain
09-12-2018,310.0,385.0,12.0,49.0,12.0,48.0,16.1,70.9,1.6,0.0,False,No Rain
10-12-2018,356.0,377.0,9.0,47.0,10.0,43.0,16.2,75.0,2.9,0.3,True,Low
11-12-2018,357.0,258.0,14.0,41.0,8.0,22.0,15.8,79.6,2.9,0.0,False,No Rain
12-12-2018,284.0,113.0,14.0,29.0,9.0,14.0,16.7,82.3,4.4,0.4,True,Low
13-12-2018,174.0,131.0,11.0,31.0,8.0,12.0,15.5,79.9,5.3,0.0,False,No Rain
14-12-2018,190.0,141.0,22.0,29.0,8.0,11.0,14.7,80.4,7.1,0.0,False,No Rain
15-12-2018,200.0,167.0,26.0,33.0,10.0,12.0,14.4,78.9,6.7,0.0,False,No Rain
16-12-2018,217.0,218.0,20.0,38.0,10.0,21.0,14.4,73.0,4.9,0.0,False,No Rain
17-12-2018,263.0,261.0,31.0,40.0,11.0,18.0,13.6,73.4,3.0,0.0,False,No Rain
18-12-2018,291.0,225.0,29.0,40.0,10.0,18.0,13.3,72.2,6.3,0.0,False,No Rain
19-12-2018,264.0,324.0,24.0,44.0,11.0,29.0,13.6,71.2,4.6,0.0,False,No Rain
20-12-2018,324.0,324.0,28.0,45.0,12.0,22.0,12.9,70.6,2.4,0.0,False,No Rain
21-12-2018,336.0,471.0,18.0,52.0,12.0,27.0,12.3,72.2,4.0,0.0,False,No Rain
22-12-2018,391.0,585.0,22.0,45.0,12.0,43.0,12.8,71.2,1.9,0.0,False,No Rain
23-12-2018,451.0,528.0,22.0,44.0,11.0,42.0,13.2,74.9,3.7,0.0,False,No Rain
24-12-2018,444.0,333.0,30.0,31.0,8.0,23.0,13.0,75.2,2.4,0.0,False,No Rain
25-12-2018,359.0,244.0,31.0,36.0,13.0,18.0,11.5,83.8,7.7,0.0,False,No Rain
26-12-2018,296.0,342.0,21.0,39.0,12.0,35.0,11.7,72.9,4.3,0.0,False,No Rain
27-12-2018,350.0,259.0,27.0,29.0,12.0,11.0,12.4,68.4,5.6,0.0,False,No Rain
28-12-2018,318.0,280.0,31.0,30.0,12.0,24.0,10.9,77.0,8.7,0.0,False,No Rain
29-12-2018,302.0,412.0,26.0,39.0,13.0,33.0,11.4,70.6,6.7,0.0,False,No Rain
30-12-2018,377.0,306.0,24.0,39.0,8.4,25.0,12.1,71.0,2.8,0.0,False,No Rain
31-12-2018,344.7,422.0,23.0,37.0,11.0,29.0,12.6,69.9,5.1,0.0,False,No Rain
01-01-2019,368.0,437.0,17.0,44.0,19.0,38.0,13.2,70.4,4.2,0.0,False,No Rain
02-01-2019,390.0,443.0,21.0,35.0,9.0,23.0,14.8,71.1,2.9,0.0,False,No Rain
03-01-2019,408.0,262.0,10.0,31.0,11.0,15.0,12.6,83.1,7.2,0.0,False,No Rain
04-01-2019,310.0,322.0,14.0,30.0,10.0,19.0,11.9,87.3,5.6,0.0,False,No Rain
05-01-2019,322.0,170.0,20.0,25.0,10.0,11.0,13.4,78.4,9.7,0.0,False,No Rain
06-01-2019,248.0,191.0,18.0,23.0,12.0,13.0,14.3,81.6,8.0,2.6,True,Low
07-01-2019,257.0,160.0,23.0,19.0,9.0,13.0,13.0,86.8,5.8,0.0,False,No Rain
08-01-2019,234.0,138.0,23.0,17.0,12.0,15.0,13.0,83.3,7.2,0.0,False,No Rain
09-01-2019,196.0,181.0,21.0,26.0,13.0,21.0,13.3,74.3,10.8,0.0,False,No Rain
10-01-2019,238.0,328.0,12.0,41.0,16.0,43.0,13.1,72.2,6.0,0.0,False,No Rain
11-01-2019,346.0,359.0,18.0,44.0,12.0,37.0,13.9,72.6,3.2,0.0,False,No Rain
12-01-2019,377.0,117.0,25.0,37.0,16.0,16.0,14.8,72.8,3.0,0.0,False,No Rain
13-01-2019,321.0,58.0,27.0,22.0,15.0,9.0,15.8,74.6,5.5,0.0,False,No Rain
14-01-2019,168.0,130.0,24.0,25.0,18.0,12.0,13.3,64.8,12.3,0.0,False,No Rain
15-01-2019,186.0,341.0,7.0,65.0,23.0,35.0,11.2,71.6,10.1,0.0,False,No Rain
16-01-2019,338.0,437.0,31.0,56.0,19.0,40.0,12.6,73.7,4.0,0.0,False,No Rain
17-01-2019,415.0,296.0,25.0,45.0,13.0,24.0,13.4,75.0,3.6,0.0,False,No Rain
18-01-2019,313.0,324.0,20.0,52.0,11.0,33.0,12.6,78.6,5.6,0.0,False,No Rain
19-01-2019,310.0,410.0,16.0,68.0,9.0,56.0,15.1,72.1,3.7,0.0,False,No Rain
20-01-2019,361.0,164.0,9.0,38.0,7.0,9.0,18.2,64.8,3.3,0.0,False,No Rain
21-01-2019,205.0,55.0,10.0,27.0,7.0,8.0,16.8,79.5,13.4,6.6,True,Low
22-01-2019,131.0,137.0,18.0,32.0,8.0,17.0,15.2,94.9,10.9,20.6,True,Moderate
23-01-2019,203.0,154.0,15.0,30.0,8.0,16.0,13.0,93.4,4.1,0.1,True,Low
24-01-2019,210.0,86.0,19.0,28.0,8.0,9.0,14.7,86.9,7.3,0.4,True,Low
25-01-2019,157.0,104.0,27.0,25.0,8.0,9.0,13.8,83.6,7.9,0.2,True,Low
26-01-2019,169.0,130.0,22.0,28.0,7.0,9.0,12.5,70.6,9.2,0.0,False,No Rain
27-01-2019,205.0,128.0,25.0,31.0,7.0,11.0,11.2,78.0,12.5,0.0,False,No Rain
28-01-2019,190.0,143.0,24.0,36.0,9.0,12.0,11.9,72.9,9.2,0.0,False,No Rain
29-01-2019,207.0,229.0,26.0,48.0,11.0,19.0,12.2,70.1,7.4,0.0,False,No Rain
30-01-2019,268.0,279.0,13.0,53.0,9.0,25.0,13.2,70.4,5.4,0.0,False,No Rain
31-01-2019,281.0,156.0,18.0,36.0,7.0,10.0,14.6,73.7,8.2,1.4,True,Low
01-02-2019,237.0,160.0,17.0,17.0,3.0,3.0,15.4,81.9,8.3,0.1,True,Low
02-02-2019,244.0,138.0,5.0,21.0,3.0,4.0,12.2,95.0,11.7,0.0,False,No Rain
03-02-2019,208.0,142.0,28.0,36.0,3.0,11.0,13.3,91.2,8.7,0.0,False,No Rain
04-02-2019,195.0,264.0,15.0,48.0,6.0,53.0,14.2,81.4,4.1,0.0,False,No Rain
05-02-2019,289.0,174.0,17.0,30.0,5.0,12.0,16.8,77.9,3.6,0.0,False,No Rain
06-02-2019,249.0,74.0,8.0,17.0,4.0,12.0,18.6,85.1,8.4,11.5,True,Moderate
07-02-2019,154.0,97.0,25.0,22.0,4.0,11.0,16.4,93.6,18.3,14.2,True,Moderate
08-02-2019,142.0,105.0,28.0,19.0,4.0,13.0,14.0,78.8,8.1,0.0,False,No Rain
09-02-2019,153.0,152.0,26.0,27.0,4.0,18.0,13.7,76.5,9.9,0.0,False,No Rain
10-02-2019,220.0,170.0,25.0,42.0,6.0,25.0,13.7,77.5,6.2,0.4,True,Low
11-02-2019,245.0,264.0,30.0,53.0,7.0,31.0,15.3,74.2,4.3,0.0,False,No Rain
12-02-2019,287.0,219.0,24.0,45.0,4.0,27.0,16.7,79.3,2.6,0.0,False,No Rain
13-02-2019,264.0,149.0,10.0,36.0,4.0,19.0,18.3,74.4,4.4,0.4,True,Low
14-02-2019,217.0,117.0,14.0,28.0,3.0,14.0,17.4,86.7,10.3,3.0,True,Low
15-02-2019,190.0,109.0,13.0,17.0,3.0,13.0,16.7,86.2,8.4,3.3,True,Low
16-02-2019,184.0,107.0,28.0,22.0,5.0,15.0,15.4,91.4,9.7,0.1,True,Low
17-02-2019,175.0,141.0,14.0,35.0,6.0,16.0,15.5,83.7,8.1,0.0,False,No Rain
18-02-2019,198.0,148.0,17.0,43.0,7.0,19.0,18.1,73.7,8.2,0.0,False,No Rain
19-02-2019,194.0,153.0,4.0,43.0,6.0,21.0,18.3,80.1,4.8,0.0,False,No Rain
20-02-2019,172.0,127.0,11.0,42.0,16.0,26.0,18.0,87.8,6.5,3.6,True,Low
21-02-2019,149.0,109.0,27.0,23.0,12.0,21.0,21.0,72.3,8.1,0.0,False,No Rain
22-02-2019,149.0,73.0,39.0,23.0,14.0,16.0,18.7,78.8,14.9,0.4,True,Low
23-02-2019,123.0,109.0,54.0,36.0,16.0,19.0,16.5,66.8,16.1,0.0,False,No Rain
24-02-2019,167.0,116.0,35.0,42.0,15.0,23.0,17.1,65.7,8.4,0.1,True,Low
25-02-2019,165.0,87.0,19.0,42.0,16.0,18.0,17.2,65.5,6.7,0.2,True,Low
26-02-2019,140.0,67.0,8.0,28.0,14.0,16.0,15.7,68.3,8.8,3.9,True,Low
27-02-2019,132.0,124.0,39.8,53.0,17.0,28.0,15.0,72.0,7.6,8.3,True,Moderate
28-02-2019,168.0,110.0,45.0,41.0,14.0,22.0,15.0,69.7,7.3,0.0,False,No Rain
01-03-2019,159.0,115.0,8.0,58.0,15.0,23.0,16.2,63.4,6.7,0.0,False,No Rain
02-03-2019,176.0,76.0,22.0,37.0,14.0,20.0,15.6,81.7,6.0,7.3,True,Low
03-03-2019,146.0,108.0,32.0,36.0,12.0,20.0,16.6,85.4,7.2,2.8,True,Low
04-03-2019,176.0,82.0,36.0,23.0,12.0,16.0,18.2,80.4,6.6,0.2,True,Low
05-03-2019,153.0,96.0,22.0,26.0,12.0,15.0,17.7,72.3,8.8,0.0,False,No Rain
06-03-2019,135.0,94.0,39.0,44.0,14.0,20.0,17.7,66.1,7.8,0.0,False,No Rain
07-03-2019,127.0,118.0,39.0,47.0,14.0,22.0,18.7,62.5,5.8,0.0,False,No Rain
08-03-2019,156.0,97.0,33.0,36.0,14.0,17.0,19.8,63.6,5.8,0.0,False,No Rain
09-03-2019,131.0,98.0,47.0,43.0,14.0,18.0,20.1,60.4,7.7,0.0,False,No Rain
10-03-2019,145.0,134.0,36.0,54.0,16.0,21.0,19.6,57.1,7.2,0.0,False,No Rain
11-03-2019,154.0,84.0,34.0,32.0,13.0,18.0,21.4,60.5,10.6,0.9,True,Low
12-03-2019,120.0,150.0,19.0,62.0,17.0,22.0,21.2,61.5,7.3,0.0,False,No Rain
13-03-2019,157.0,144.0,22.0,46.0,13.0,24.0,20.1,62.8,4.6,0.0,False,No Rain
14-03-2019,167.0,84.0,35.0,37.0,15.0,19.0,18.0,73.7,6.0,0.1,True,Low
15-03-2019,149.0,93.0,43.0,33.0,14.0,17.0,18.7,71.6,8.1,0.0,False,No Rain
16-03-2019,142.0,121.0,46.0,37.0,17.0,20.0,19.6,66.6,8.0,0.0,False,No Rain
17-03-2019,160.0,108.0,47.0,43.0,15.0,19.0,21.2,60.4,7.8,0.0,False,No Rain
18-03-2019,139.0,139.0,40.0,44.0,17.0,13.0,21.1,62.7,5.3,0.0,False,No Rain
19-03-2019,158.0,142.0,24.0,43.0,16.0,18.0,22.7,60.5,5.1,0.0,False,No Rain
20-03-2019,159.0,122.0,43.0,22.0,12.0,12.0,25.7,52.7,7.4,0.0,False,No Rain
21-03-2019,177.0,94.0,39.0,23.0,13.0,23.0,25.1,51.4,6.4,0.0,False,No Rain
22-03-2019,77.0,91.0,41.0,19.0,15.0,36.0,23.5,46.0,11.3,0.0,False,No Rain
23-03-2019,124.0,88.0,37.0,18.0,16.0,14.0,23.2,49.9,13.0,0.0,False,No Rain
24-03-2019,125.0,93.0,31.0,21.0,17.0,15.0,24.0,51.8,9.6,0.0,False,No Rain
25-03-2019,133.0,100.0,38.0,27.0,16.0,16.0,23.1,61.2,9.6,0.3,True,Low
26-03-2019,135.0,103.0,43.0,35.0,16.0,18.0,23.2,59.3,10.8,0.0,False,No Rain
27-03-2019,137.0,149.0,54.0,46.0,17.0,25.0,24.5,52.2,9.2,0.0,False,No Rain
28-03-2019,161.0,134.0,54.0,44.0,15.0,24.0,26.3,55.7,3.0,0.0,False,No Rain
29-03-2019,156.0,128.0,62.0,35.0,16.0,21.0,28.5,54.0,4.1,0.0,False,No Rain
30-03-2019,158.0,110.0,39.0,24.0,16.0,15.0,30.2,50.5,5.9,0.0,False,No Rain
31-03-2019,119.0,111.0,44.0,22.0,18.0,14.0,28.3,42.7,12.3,0.0,False,No Rain
01-04-2019,121.0,118.0,62.0,43.0,19.0,19.0,26.6,42.0,12.5,0.0,False,No Rain
02-04-2019,144.0,114.0,60.0,43.0,17.0,18.0,27.0,43.2,6.1,0.0,False,No Rain
03-04-2019,132.0,161.0,62.0,52.0,19.0,27.0,27.9,42.9,6.7,0.0,False,No Rain
04-04-2019,162.0,156.0,107.0,52.0,20.0,29.0,29.7,45.6,4.7,0.0,False,No Rain
05-04-2019,168.0,197.0,57.0,35.0,16.0,19.0,30.7,45.0,5.9,0.0,False,No Rain
06-04-2019,139.0,283.0,29.0,35.0,16.0,22.0,31.8,38.9,6.0,0.0,False,No Rain
07-04-2019,189.0,221.0,58.0,32.0,14.0,16.0,30.0,55.6,9.4,1.1,True,Low
08-04-2019,141.0,121.0,80.0,34.0,16.0,19.0,27.9,53.9,7.7,0.0,False,No Rain
09-04-2019,149.0,106.0,62.0,33.0,14.0,17.0,29.5,49.3,5.4,0.0,False,No Rain
10-04-2019,111.0,117.0,61.0,34.0,17.0,17.0,31.2,45.1,6.5,0.0,False,No Rain
11-04-2019,133.0,153.0,49.0,30.0,16.0,16.0,31.9,39.2,6.7,0.0,False,No Rain
12-04-2019,122.0,105.0,40.0,23.0,16.0,15.0,30.6,43.3,9.1,0.0,False,No Rain
13-04-2019,106.0,111.0,42.0,24.0,18.0,15.0,31.1,39.6,11.8,0.0,False,No Rain
14-04-2019,112.0,114.0,39.0,23.0,17.0,18.0,31.6,37.5,11.3,0.0,False,No Rain
15-04-2019,98.0,145.0,26.0,20.0,14.0,16.0,33.2,34.2,8.9,0.0,False,No Rain
16-04-2019,105.0,44.0,29.0,16.0,13.0,14.0,25.9,59.5,14.8,0.3,True,Low
17-04-2019,51.0,63.0,53.0,23.0,15.0,15.0,23.2,66.2,12.7,7.8,True,Moderate
18-04-2019,85.0,97.0,51.0,30.0,18.0,17.0,24.6,59.9,7.5,0.0,False,No Rain
19-04-2019,132.0,116.0,83.0,39.0,19.0,20.0,26.2,52.3,7.2,0.0,False,No Rain
20-04-2019,145.0,127.0,55.0,41.0,18.0,22.0,27.9,48.1,5.1,0.0,False,No Rain
21-04-2019,143.0,155.0,77.0,46.0,20.0,26.0,30.3,40.4,6.0,0.0,False,No Rain
22-04-2019,162.0,164.0,61.0,46.0,18.0,27.0,31.6,42.7,4.8,0.0,False,No Rain
23-04-2019,156.0,164.0,63.0,37.0,17.0,19.0,32.9,40.9,5.0,0.0,False,No Rain
24-04-2019,152.0,185.0,49.0,29.0,17.0,18.0,34.9,39.3,10.3,0.0,False,No Rain
25-04-2019,160.0,139.0,58.0,32.0,17.0,21.0,34.1,47.0,9.7,0.1,True,Low
26-04-2019,138.0,222.0,45.0,28.0,16.0,16.0,33.4,36.1,6.8,0.0,False,No Rain
27-04-2019,134.0,184.0,44.0,25.0,17.0,16.0,34.6,27.8,12.7,0.0,False,No Rain
28-04-2019,143.0,162.0,60.0,40.0,20.0,20.0,34.4,25.1,11.4,0.0,False,No Rain
29-04-2019,147.0,195.0,8.0,64.0,20.0,24.0,34.4,26.4,7.5,0.0,False,No Rain
30-04-2019,169.0,221.0,105.0,49.0,23.0,21.0,35.3,28.1,7.0,0.0,False,No Rain
01-05-2019,179.0,188.0,45.0,31.0,20.0,17.0,34.2,33.5,4.6,0.0,False,No Rain
02-05-2019,148.0,98.0,56.0,26.0,18.0,15.0,32.7,38.8,12.1,0.4,True,Low
03-05-2019,112.0,120.0,62.0,38.0,15.0,17.0,30.6,45.9,9.8,0.0,False,No Rain
04-05-2019,136.0,151.0,64.0,37.0,19.0,19.0,31.6,37.0,9.7,0.0,False,No Rain
05-05-2019,169.0,160.0,68.0,45.0,17.0,25.0,31.9,30.0,10.1,0.0,False,No Rain
06-05-2019,156.0,264.0,37.0,46.0,16.0,30.0,33.1,30.8,9.2,0.0,False,No Rain
07-05-2019,173.0,273.0,41.0,41.0,15.0,28.0,33.2,33.3,8.2,0.0,False,No Rain
08-05-2019,172.0,342.0,55.0,35.0,14.0,20.0,34.4,33.0,8.7,0.0,False,No Rain
09-05-2019,173.0,237.0,45.0,23.0,9.0,13.0,35.1,30.8,11.4,0.0,False,No Rain
10-05-2019,144.0,222.0,54.0,25.0,13.0,18.0,34.8,33.4,12.5,0.0,False,No Rain
11-05-2019,169.0,441.0,55.0,22.0,10.0,17.0,33.0,41.4,8.3,0.0,False,No Rain
12-05-2019,204.0,258.0,85.0,37.0,16.0,21.0,32.6,42.5,10.3,0.0,False,No Rain
13-05-2019,234.0,72.0,52.0,22.0,8.0,16.0,31.6,47.6,8.7,0.0,False,No Rain
14-05-2019,113.0,110.0,39.0,45.0,13.0,22.0,30.0,54.0,7.1,0.0,False,No Rain
15-05-2019,150.0,166.0,44.0,35.0,8.0,19.0,29.2,60.8,7.7,0.1,True,Low
16-05-2019,141.0,256.0,43.0,29.0,9.0,19.0,30.4,55.9,8.1,0.0,False,No Rain
17-05-2019,140.0,66.0,41.0,22.0,8.0,15.0,28.4,63.5,7.7,2.1,True,Low
18-05-2019,93.0,105.0,70.0,27.0,10.0,17.0,27.1,65.0,9.7,0.0,False,No Rain
19-05-2019,152.0,132.0,61.0,37.0,11.0,20.0,31.1,44.9,8.9,0.0,False,No Rain
20-05-2019,154.0,118.0,75.0,32.0,11.0,16.0,32.8,38.3,7.8,0.0,False,No Rain
21-05-2019,139.0,125.0,36.0,37.0,9.0,19.0,33.9,36.1,7.0,0.0,False,No Rain
22-05-2019,120.0,137.0,88.0,35.0,11.0,19.0,33.0,41.7,6.2,0.0,False,No Rain
23-05-2019,155.0,80.0,30.0,25.0,8.0,17.0,32.1,49.1,6.2,0.0,False,No Rain
24-05-2019,94.0,79.0,45.0,19.0,8.0,15.0,29.4,60.4,10.0,0.0,False,No Rain
25-05-2019,94.0,88.0,63.0,26.0,11.0,16.0,31.5,45.4,12.4,0.0,False,No Rain
26-05-2019,116.0,103.0,56.0,39.0,10.0,19.0,33.0,34.6,10.3,0.0,False,No Rain
27-05-2019,118.0,110.0,69.0,39.0,13.0,19.0,34.9,28.2,9.0,0.0,False,No Rain
28-05-2019,119.0,114.0,75.0,45.0,12.0,20.0,35.0,24.2,10.4,0.0,False,No Rain
29-05-2019,131.0,144.0,68.0,51.0,11.0,26.0,36.0,27.5,7.9,0.0,False,No Rain
30-05-2019,141.0,214.0,91.0,42.0,11.0,21.0,37.2,26.7,6.1,0.0,False,No Rain
31-05-2019,149.0,172.0,68.0,44.0,10.0,24.0,37.2,26.0,7.5,0.0,False,No Rain
01-06-2019,163.0,141.0,44.0,23.0,9.0,9.0,37.2,34.9,6.9,0.0,False,No Rain
02-06-2019,155.0,235.0,38.0,20.0,9.0,17.0,36.8,45.7,11.6,0.0,False,No Rain
03-06-2019,133.0,112.0,42.0,29.0,10.0,18.0,35.4,47.3,14.8,0.0,False,No Rain
04-06-2019,127.0,134.0,66.0,31.0,10.0,19.0,35.5,45.3,10.6,0.0,False,No Rain
