pm25,pm10,o3,no2,so2,co,temp,humidity,windspeedmean,precipitation_mm,month,day,is_festive,AQI,AQHI
177.0,94.0,39.0,23.0,13.0,23.0,25.1,51.4,6.4,0.0,3,21,0,343.9767441860465,1.3039974341027463
77.0,91.0,41.0,19.0,15.0,36.0,23.5,46.0,11.3,0.0,3,22,0,412.8301886792453,0.7599298942688651
124.0,88.0,37.0,18.0,16.0,14.0,23.2,49.9,13.0,0.0,3,23,0,303.30232558139534,0.9681492017319467
125.0,93.0,31.0,21.0,17.0,15.0,24.0,51.8,9.6,0.0,3,24,0,304.06976744186045,0.9668580893657134
133.0,100.0,38.0,27.0,16.0,16.0,23.1,61.2,9.6,0.3,3,25,0,310.2093023255814,1.104049642947975
135.0,103.0,43.0,35.0,16.0,18.0,23.2,59.3,10.8,0.0,3,26,0,311.74418604651163,1.2185725102834106
137.0,149.0,54.0,46.0,17.0,25.0,24.5,52.2,9.2,0.0,3,27,0,347.27810650887574,1.3983971884279611
161.0,134.0,54.0,44.0,15.0,24.0,26.3,55.7,3.0,0.0,3,28,0,341.42011834319527,1.508486830507873
156.0,128.0,62.0,35.0,16.0,21.0,28.5,54.0,4.1,0.0,3,29,0,327.86046511627904,1.4421866955520701
158.0,110.0,39.0,24.0,16.0,15.0,30.2,50.5,5.9,0.0,3,30,0,329.3953488372093,1.212853690822255
119.0,111.0,44.0,22.0,18.0,14.0,28.3,42.7,12.3,0.0,3,31,0,296.58620689655174,1.0191573576691713
121.0,118.0,62.0,43.0,19.0,19.0,26.6,42.0,12.5,0.0,4,1,0,312.1301775147929,1.3313190940398587
144.0,114.0,60.0,43.0,17.0,18.0,27.0,43.2,6.1,0.0,4,2,0,318.6511627906977,1.4427395879398106
132.0,161.0,62.0,52.0,19.0,27.0,27.9,42.9,6.7,0.0,4,3,0,358.9940828402367,1.476729101349887
162.0,156.0,107.0,52.0,20.0,29.0,29.7,45.6,4.7,0.0,4,4,0,370.7100591715976,1.9152731386806368
168.0,197.0,57.0,35.0,16.0,19.0,30.7,45.0,5.9,0.0,4,5,0,337.06976744186045,1.4771727947723663
139.0,283.0,29.0,35.0,16.0,22.0,31.8,38.9,6.0,0.0,4,6,0,329.70414201183434,1.1583951187120147
189.0,221.0,58.0,32.0,14.0,16.0,30.0,55.6,9.4,1.1,4,7,0,353.1860465116279,1.5679577215554095
141.0,121.0,80.0,34.0,16.0,19.0,27.9,53.9,7.7,0.0,4,8,0,316.3488372093023,1.4586747573609833
149.0,106.0,62.0,33.0,14.0,17.0,29.5,49.3,5.4,0.0,4,9,0,322.48837209302326,1.3853755883491308
111.0,117.0,61.0,34.0,17.0,17.0,31.2,45.1,6.5,0.0,4,10,0,300.0,1.18727516575617
133.0,153.0,49.0,30.0,16.0,16.0,31.9,39.2,6.7,0.0,4,11,0,310.2093023255814,1.1957693941385918
122.0,105.0,40.0,23.0,16.0,15.0,30.6,43.3,9.1,0.0,4,12,0,301.7674418604651,1.0211142934247806
106.0,111.0,42.0,24.0,18.0,15.0,31.1,39.6,11.8,0.0,4,13,0,271.30434782608694,0.9591041476299543
112.0,114.0,39.0,23.0,17.0,18.0,31.6,37.5,11.3,0.0,4,14,0,306.2721893491124,0.9637579464463389
98.0,145.0,26.0,20.0,14.0,16.0,33.2,34.2,8.9,0.0,4,15,0,285.6521739130435,0.7915500620071257
105.0,44.0,29.0,16.0,13.0,14.0,25.9,59.5,14.8,0.3,4,16,0,256.95652173913044,0.8075473964792707
51.0,63.0,53.0,23.0,15.0,15.0,23.2,66.2,12.7,7.8,4,17,0,271.30434782608694,0.731602525557512
85.0,97.0,51.0,30.0,18.0,17.0,24.6,59.9,7.5,0.0,4,18,0,300.0,0.957327782736597
132.0,116.0,83.0,39.0,19.0,20.0,26.2,52.3,7.2,0.0,4,19,0,317.98816568047334,1.4762188758541939
145.0,127.0,55.0,41.0,18.0,22.0,27.9,48.1,5.1,0.0,4,20,0,329.70414201183434,1.3992562969134537
143.0,155.0,77.0,46.0,20.0,26.0,30.3,40.4,6.0,0.0,4,21,0,353.1360946745562,1.5679018049835154
162.0,164.0,61.0,46.0,18.0,27.0,31.6,42.7,4.8,0.0,4,22,0,358.9940828402367,1.5752964009521087
156.0,164.0,63.0,37.0,17.0,19.0,32.9,40.9,5.0,0.0,4,23,0,327.86046511627904,1.4674156380300558
152.0,185.0,49.0,29.0,17.0,18.0,34.9,39.3,10.3,0.0,4,24,0,324.7906976744186,1.2867693350103224
160.0,139.0,58.0,32.0,17.0,21.0,34.1,47.0,9.7,0.1,4,25,0,330.93023255813955,1.411125455570654
138.0,222.0,45.0,28.0,16.0,16.0,33.4,36.1,6.8,0.0,4,26,0,314.04651162790697,1.1800506032481979
134.0,184.0,44.0,25.0,17.0,16.0,34.6,27.8,12.7,0.0,4,27,0,310.9767441860465,1.125155520960095
143.0,162.0,60.0,40.0,20.0,20.0,34.4,25.1,11.4,0.0,4,28,0,317.98816568047334,1.408512482333398
147.0,195.0,8.0,64.0,20.0,24.0,34.4,26.4,7.5,0.0,4,29,0,341.42011834319527,1.352740832718473
169.0,221.0,105.0,49.0,23.0,21.0,35.3,28.1,7.0,0.0,4,30,0,337.83720930232556,1.9120680613513978
179.0,188.0,45.0,31.0,20.0,17.0,34.2,33.5,4.6,0.0,5,1,0,345.51162790697674,1.4265844226579343
148.0,98.0,56.0,26.0,18.0,15.0,32.7,38.8,12.1,0.4,5,2,0,321.72093023255815,1.2780293127594966
112.0,120.0,62.0,38.0,15.0,17.0,30.6,45.9,9.8,0.0,5,3,0,300.0,1.2360834873492987
136.0,151.0,64.0,37.0,19.0,19.0,31.6,37.0,9.7,0.0,5,4,0,312.51162790697674,1.3658885208980522
169.0,160.0,68.0,45.0,17.0,25.0,31.9,30.0,10.1,0.0,5,5,0,347.27810650887574,1.645986453357406
156.0,264.0,37.0,46.0,16.0,30.0,33.1,30.8,9.2,0.0,5,6,0,376.56804733727813,1.3997629820490882
173.0,273.0,41.0,41.0,15.0,28.0,33.2,33.3,8.2,0.0,5,7,0,364.85207100591714,1.4668504296300688
172.0,342.0,55.0,35.0,14.0,20.0,34.4,33.0,8.7,0.0,5,8,0,340.13953488372096,1.4868719278525881
173.0,237.0,45.0,23.0,9.0,13.0,35.1,30.8,11.4,0.0,5,9,0,340.90697674418607,1.3179175920916424
144.0,222.0,54.0,25.0,13.0,18.0,34.8,33.4,12.5,0.0,5,10,0,318.6511627906977,1.2357036926121496
169.0,441.0,55.0,22.0,10.0,17.0,33.0,41.4,8.3,0.0,5,11,0,415.3478260869565,1.3458440510768306
204.0,258.0,85.0,37.0,16.0,21.0,32.6,42.5,10.3,0.0,5,12,0,364.69767441860466,1.8643627005347858
234.0,72.0,52.0,22.0,8.0,16.0,31.6,47.6,8.7,0.0,5,13,0,387.72093023255815,1.680160154707799
113.0,110.0,39.0,45.0,13.0,22.0,30.0,54.0,7.1,0.0,5,14,0,329.70414201183434,1.1736831750452328
150.0,166.0,44.0,35.0,8.0,19.0,29.2,60.8,7.7,0.1,5,15,0,323.25581395348837,1.3038664023043434
141.0,256.0,43.0,29.0,9.0,19.0,30.4,55.9,8.1,0.0,5,16,0,316.3488372093023,1.193639806569978
140.0,66.0,41.0,22.0,8.0,15.0,28.4,63.5,7.7,2.1,5,17,0,315.5813953488372,1.1111804374561547
93.0,105.0,70.0,27.0,10.0,17.0,27.1,65.0,9.7,0.0,5,18,0,300.0,1.0794660546498114
152.0,132.0,61.0,37.0,11.0,20.0,31.1,44.9,8.9,0.0,5,19,0,324.7906976744186,1.433973971472858
154.0,118.0,75.0,32.0,11.0,16.0,32.8,38.3,7.8,0.0,5,20,0,326.3255813953488,1.4797798520809884
139.0,125.0,36.0,37.0,9.0,19.0,33.9,36.1,7.0,0.0,5,21,0,314.8139534883721,1.2178249930313814
120.0,137.0,88.0,35.0,11.0,19.0,33.0,41.7,6.2,0.0,5,22,0,312.1301775147929,1.402781546015163
155.0,80.0,30.0,25.0,8.0,17.0,32.1,49.1,6.2,0.0,5,23,0,327.09302325581393,1.1542910905003438
94.0,79.0,45.0,19.0,8.0,15.0,29.4,60.4,10.0,0.0,5,24,0,271.30434782608694,0.8686792782858541
94.0,88.0,63.0,26.0,11.0,16.0,31.5,45.4,12.4,0.0,5,25,0,285.6521739130435,1.0352489473085535
116.0,103.0,56.0,39.0,10.0,19.0,33.0,34.6,10.3,0.0,5,26,0,312.1301775147929,1.231711226773577
118.0,110.0,69.0,39.0,13.0,19.0,34.9,28.2,9.0,0.0,5,27,0,312.1301775147929,1.3183439991926171
119.0,114.0,75.0,45.0,12.0,20.0,35.0,24.2,10.4,0.0,5,28,0,317.98816568047334,1.4164746100201677
131.0,144.0,68.0,51.0,11.0,26.0,36.0,27.5,7.9,0.0,5,29,0,353.1360946745562,1.4974240830487702
141.0,214.0,91.0,42.0,11.0,21.0,37.2,26.7,6.1,0.0,5,30,0,323.8461538461538,1.6021750727861537
149.0,172.0,68.0,44.0,10.0,24.0,37.2,26.0,7.5,0.0,5,31,0,341.42011834319527,1.5271237860879594
163.0,141.0,44.0,23.0,9.0,9.0,37.2,34.9,6.9,0.0,6,1,0,333.2325581395349,1.2589607604867603
155.0,235.0,38.0,20.0,9.0,17.0,36.8,45.7,11.6,0.0,6,2,0,327.09302325581393,1.1536556983779487
133.0,112.0,42.0,29.0,10.0,18.0,35.4,47.3,14.8,0.0,6,3,0,310.2093023255814,1.1458294512553726
127.0,134.0,66.0,31.0,10.0,19.0,35.5,45.3,10.6,0.0,6,4,0,312.1301775147929,1.2725621913298584
147.0,148.0,78.0,30.0,10.0,17.0,36.9,41.4,8.2,0.4,6,5,0,320.95348837209303,1.4405724079865323
143.0,98.0,98.0,21.0,10.0,16.0,36.7,35.1,6.8,0.2,6,6,0,317.8837209302326,1.451113757184885
124.0,110.0,95.0,34.0,10.0,20.0,33.9,46.2,9.4,0.0,6,7,0,317.98816568047334,1.4561944458667477
139.0,150.0,110.0,47.0,13.0,29.0,36.9,39.8,6.6,0.0,6,8,0,370.7100591715976,1.7555940662638567
159.0,131.0,82.0,41.0,9.0,22.0,37.1,32.7,4.8,0.0,6,9,0,330.16279069767444,1.6365758813111364
133.0,525.0,35.0,33.0,8.0,18.0,38.9,26.7,5.3,0.0,6,10,0,310.2093023255814,1.142870524258155
167.0,197.0,42.0,18.0,8.0,14.0,38.6,26.0,9.3,0.0,6,11,0,336.30232558139534,1.2211729720364994
110.0,140.0,44.0,29.0,9.0,16.0,35.5,38.8,12.4,1.0,6,12,0,285.6521739130435,1.0374005925970764
126.0,111.0,46.0,18.0,9.0,14.0,35.9,40.6,9.8,0.0,6,13,0,304.83720930232556,1.029786573509565
120.0,177.0,59.0,21.0,10.0,15.0,36.7,30.9,11.7,0.0,6,14,0,300.0,1.101048621518247
164.0,126.0,30.0,10.0,8.0,13.0,37.1,27.4,10.6,0.0,6,15,0,334.0,1.0611934875015314
89.0,87.0,28.0,17.0,10.0,14.0,31.6,53.3,16.1,0.0,6,16,0,256.95652173913044,0.7301023211895211
84.0,54.0,38.0,20.0,7.0,14.0,30.5,52.6,13.9,0.0,6,17,0,256.95652173913044,0.78765859618725
69.0,124.0,47.0,29.0,9.0,17.0,27.8,62.9,12.6,0.0,6,18,0,300.0,0.8436418257186427
145.0,83.0,98.0,19.0,9.0,16.0,31.1,56.5,6.5,0.0,6,19,0,319.4186046511628,1.442617949242589
99.0,112.0,68.0,29.0,10.0,18.0,32.2,53.2,6.5,0.0,6,20,0,306.2721893491124,1.1179295692538218
139.0,103.0,99.0,33.0,10.0,17.0,34.2,50.6,7.2,0.1,6,21,0,314.8139534883721,1.5516196211203686
137.0,85.0,40.0,13.0,8.0,15.0,34.9,45.6,7.0,0.0,6,22,0,313.27906976744185,1.0061805059002786
92.0,60.0,22.0,14.0,8.0,15.0,34.7,54.1,11.8,0.0,6,23,0,271.30434782608694,0.6849499814832738
56.0,78.0,88.0,22.0,8.0,17.0,31.1,66.6,11.1,0.7,6,24,0,300.0,0.944415819002703
107.0,95.0,59.0,27.0,9.0,17.0,33.3,60.5,6.1,5.1,6,25,0,300.0,1.089213502898756
134.0,141.0,54.0,29.0,9.0,18.0,35.9,49.2,8.6,0.7,6,26,0,310.9767441860465,1.2206745018523786
125.0,142.0,41.0,23.0,8.0,16.0,34.9,47.1,8.1,0.0,6,27,0,304.06976744186045,1.042387262864238
118.0,170.0,34.0,21.0,7.0,15.0,35.2,43.9,10.9,0.0,6,28,0,293.17241379310343,0.9478483118937597
111.0,189.0,37.0,20.0,7.0,17.0,37.3,36.9,10.2,0.0,6,29,0,300.0,0.9196926336774905
127.0,106.0,43.0,16.0,8.0,14.0,37.5,38.3,9.8,0.0,6,30,0,305.6046511627907,0.9993211906293025
101.0,171.0,65.0,19.0,8.0,16.0,36.2,43.1,8.4,0.0,7,1,0,285.6521739130435,1.0180726897069263
148.0,76.0,25.0,17.0,7.0,17.0,35.4,48.9,9.8,0.0,7,2,0,321.72093023255815,1.0145323379256166
87.0,67.0,17.0,20.0,7.0,18.0,34.8,54.5,11.5,1.4,7,3,0,306.2721893491124,0.6860418748198666
86.0,67.0,9.0,26.0,6.0,19.0,31.7,69.7,9.7,3.7,7,4,0,312.1301775147929,0.6906064177266328
109.0,55.0,26.0,21.0,7.0,17.0,29.8,79.0,7.8,2.8,7,5,0,300.0,0.856566702842249
87.0,57.0,37.0,18.0,7.0,16.0,31.9,69.0,6.6,0.7,7,6,0,285.6521739130435,0.7791523863543148
83.0,94.0,33.0,25.0,7.0,17.0,31.8,68.6,5.6,0.7,7,7,0,300.0,0.7999726786501972
108.0,82.0,19.0,21.0,6.0,16.0,32.7,67.2,6.9,2.7,7,8,0,285.6521739130435,0.812197060954666
90.0,209.0,16.0,18.0,7.0,15.0,31.2,70.4,9.5,5.7,7,9,0,271.30434782608694,0.6776187534771839
150.0,279.0,18.0,18.0,6.0,16.0,33.5,63.6,10.0,7.5,7,10,0,323.25581395348837,0.9942061352581781
137.0,267.0,11.0,16.0,6.0,14.0,35.1,53.7,13.7,0.0,7,11,0,313.27906976744185,0.8694131884449674
127.0,225.0,14.0,15.0,6.0,14.0,34.6,56.3,10.1,1.9,7,12,0,305.6046511627907,0.8262002696157178
119.0,213.0,18.0,16.0,6.0,14.0,35.2,52.0,13.8,0.0,7,13,0,296.58620689655174,0.8170470139608477
126.0,119.0,16.0,20.0,7.0,16.0,34.0,57.1,12.4,0.1,7,14,0,304.83720930232556,0.877930301741699
83.0,66.0,17.0,21.0,5.0,15.0,28.8,77.4,10.1,4.8,7,15,0,271.30434782608694,0.6749532108073262
75.0,52.0,27.0,20.0,6.0,16.0,28.8,78.8,10.2,21.8,7,16,0,285.6521739130435,0.6811601557223358
71.0,56.0,21.0,29.0,5.0,18.0,27.5,85.0,7.1,11.0,7,17,0,306.2721893491124,0.7086783403982512
72.0,101.0,63.0,27.0,6.0,20.0,26.9,86.6,5.8,14.4,7,18,0,317.98816568047334,0.9309290139516316
124.0,78.0,138.0,29.0,6.0,18.0,31.0,70.9,5.0,8.3,7,19,0,306.2721893491124,1.6655870153951
103.0,78.0,53.0,25.0,6.0,19.0,30.1,80.1,5.7,19.5,7,20,0,312.1301775147929,1.0154784426354957
93.0,67.0,19.0,20.0,5.0,20.0,29.8,82.9,6.1,8.1,7,21,0,317.98816568047334,0.7272887314083303
127.0,94.0,31.0,34.0,5.0,22.0,30.6,82.7,4.8,5.8,7,22,0,329.70414201183434,1.097791320949002
144.0,105.0,28.0,38.0,4.0,19.0,33.3,70.4,5.5,2.5,7,23,0,318.6511627906977,1.2071054225819426
128.0,46.0,7.0,22.0,5.0,16.0,32.7,72.1,8.5,5.6,7,24,0,306.37209302325584,0.8557394513649738
47.0,50.0,26.0,22.0,5.0,16.0,28.4,83.5,8.0,10.6,7,25,0,285.6521739130435,0.5539560826525692
77.0,36.0,8.0,17.0,6.0,16.0,28.1,88.4,7.7,24.2,7,26,0,285.6521739130435,0.559947588649015
57.0,38.0,8.0,14.0,5.0,14.0,28.1,90.4,10.0,4.5,7,27,0,256.95652173913044,0.43502488358149394
45.0,45.0,9.0,16.0,5.0,15.0,29.4,84.3,11.2,7.5,7,28,0,271.30434782608694,0.3992589643484649
47.0,55.0,15.0,18.0,6.0,16.0,31.0,76.7,10.4,1.7,7,29,0,285.6521739130435,0.458902825295405
64.0,54.0,17.0,17.0,6.0,15.0,30.8,75.7,9.1,0.8,7,30,0,271.30434782608694,0.5447163520518284
65.0,57.0,17.0,20.0,6.0,16.0,30.8,76.8,9.5,0.7,7,31,0,285.6521739130435,0.5762615348217456
72.0,59.0,26.0,21.0,5.0,16.0,32.0,73.2,8.4,2.5,8,1,0,285.6521739130435,0.6695624862795739
79.0,56.0,8.0,21.0,5.0,17.0,30.2,79.6,6.1,15.2,8,2,0,300.0,0.6054104811086813
86.0,65.0,14.0,21.0,5.0,17.0,29.3,84.6,6.0,4.4,8,3,0,300.0,0.6734097758939098
107.0,72.0,15.0,24.0,5.0,18.0,30.0,85.1,4.2,3.8,8,4,0,306.2721893491124,0.8119676566812425
124.0,45.0,5.0,26.0,5.0,17.0,30.9,82.8,6.1,13.4,8,5,0,303.30232558139534,0.8605782283552286
74.0,58.0,39.0,24.0,6.0,20.0,27.8,94.2,5.8,14.1,8,6,0,317.98816568047334,0.7788301607017848
79.0,52.0,13.0,23.0,6.0,16.0,30.1,81.8,6.5,6.7,8,7,0,285.6521739130435,0.6507582442128136
53.0,44.0,8.0,14.0,5.0,14.0,32.1,73.9,7.8,0.6,8,8,0,256.95652173913044,0.4154657426658556
32.0,31.0,9.0,13.0,5.0,15.0,31.2,71.9,15.9,0.5,8,9,0,271.30434782608694,0.31008736201736853
33.0,47.0,12.0,17.0,5.0,15.0,30.3,78.6,14.0,1.8,8,10,0,271.30434782608694,0.36564626723772276
60.0,40.0,14.0,18.0,5.0,15.0,31.8,72.3,8.4,0.6,8,11,0,271.30434782608694,0.5174426728979514
43.0,40.0,13.0,19.0,5.0,14.0,30.6,80.7,7.4,2.1,8,12,0,256.95652173913044,0.43725632217078486
42.0,45.0,29.0,31.0,6.0,8.0,29.7,85.2,8.8,13.8,8,13,0,174.9367088607595,0.6255448115413312
91.0,44.0,12.0,18.0,5.0,7.0,29.5,87.4,4.3,2.5,8,14,0,201.0,0.6605362658149448
71.0,30.0,9.0,13.0,5.0,4.0,30.5,80.8,9.2,5.3,8,15,0,135.13793103448276,0.5004034670854085
33.0,14.0,4.0,9.0,5.0,4.0,29.1,83.0,13.4,6.1,8,16,0,124.81012658227849,0.2538507497576191
19.0,22.0,13.0,13.0,5.0,5.0,27.0,92.8,12.6,11.1,8,17,0,137.34177215189874,0.26865582720326114
28.0,60.0,29.0,21.0,6.0,9.0,27.3,90.6,8.3,33.0,8,18,0,187.46835443037975,0.46775193385851105
90.0,64.0,25.0,19.0,5.0,9.0,29.9,75.8,5.0,0.6,8,19,0,200.0,0.7364978081182352
101.0,81.0,29.0,21.0,4.0,7.0,30.6,75.3,8.1,0.4,8,20,0,235.13793103448276,0.8326656114764011
97.0,81.0,28.0,28.0,5.0,9.0,31.3,72.3,7.1,0.0,8,21,0,221.48275862068965,0.8704722065026657
93.0,78.0,25.0,25.0,5.0,10.0,29.5,75.1,6.4,0.4,8,22,0,207.82758620689654,0.8059528098704428
105.0,89.0,20.0,27.0,5.0,13.0,31.1,70.1,5.5,3.3,8,23,0,248.79310344827587,0.8571531485363962
139.0,47.0,10.0,21.0,6.0,6.0,30.4,76.9,4.8,5.4,8,24,0,314.8139534883721,0.919776914632605
73.0,44.0,10.0,21.0,5.0,7.0,28.4,84.1,7.0,7.3,8,25,0,162.40506329113924,0.5865398935636709
51.0,59.0,23.0,24.0,5.0,8.0,30.6,75.1,8.2,0.5,8,26,0,174.9367088607595,0.5751201343725403
74.0,61.0,17.0,25.0,6.0,7.0,32.0,70.0,5.7,0.2,8,27,0,162.40506329113924,0.6657063541864077
80.0,59.0,18.0,21.0,5.0,6.0,32.6,68.8,7.3,0.5,8,28,0,165.86206896551724,0.6654493301249824
78.0,57.0,22.0,23.0,5.0,6.0,32.4,69.4,9.0,0.9,8,29,0,159.0344827586207,0.6954719936798551
73.0,68.0,29.0,31.0,6.0,9.0,32.0,71.0,4.4,1.1,8,30,0,187.46835443037975,0.7813250716253802
105.0,50.0,63.0,22.0,6.0,6.0,32.4,69.8,4.7,4.9,8,31,0,248.79310344827587,1.0552162775389082
64.0,64.0,44.0,26.0,5.0,9.0,29.9,79.0,8.4,6.2,9,1,0,187.46835443037975,0.7742265433325132
104.0,79.0,30.0,27.0,5.0,7.0,31.4,72.8,5.3,2.0,9,2,0,245.3793103448276,0.9084156058700699
137.0,91.0,25.0,29.0,6.0,9.0,31.9,72.7,3.9,5.0,9,3,0,313.27906976744185,1.068829970562459
150.0,58.0,15.0,19.0,6.0,6.0,31.5,77.0,6.5,5.8,9,4,0,323.25581395348837,0.9863579422922396
72.0,57.0,14.0,20.0,6.0,6.0,31.0,76.4,8.2,1.2,9,5,0,149.873417721519,0.5946025982747734
75.0,51.0,16.0,19.0,6.0,7.0,30.9,75.4,8.0,0.8,9,6,0,162.40506329113924,0.6116061600382643
76.0,51.0,61.0,15.0,5.0,5.0,30.1,79.8,8.6,2.1,9,7,0,152.20689655172413,0.8303986305534976
82.0,78.0,38.0,21.0,5.0,8.0,31.0,75.2,6.5,0.3,9,8,0,174.9367088607595,0.7865871379175075
133.0,84.0,61.0,23.0,6.0,8.0,32.3,67.5,6.1,0.1,9,9,0,310.2093023255814,1.1995215155353092
146.0,100.0,65.0,32.0,6.0,9.0,32.6,65.4,5.0,0.0,9,10,0,320.1860465116279,1.3774468988782647
158.0,79.0,19.0,22.0,4.0,7.0,33.0,64.8,5.2,0.2,9,11,0,329.3953488372093,1.0785356431150057
131.0,54.0,16.0,17.0,2.0,5.0,32.4,72.5,9.6,0.7,9,12,0,308.6744186046512,0.8760626579116825
81.0,46.0,18.0,13.0,2.0,4.0,31.8,73.5,7.7,0.6,9,13,0,169.27586206896552,0.5990346944207969
70.0,49.0,22.0,16.0,3.0,5.0,31.2,71.7,9.3,0.2,9,14,0,137.34177215189874,0.5929487143143781
87.0,74.0,49.0,22.0,2.0,7.0,30.2,78.4,6.8,5.2,9,15,0,189.75862068965517,0.882863318920978
130.0,81.0,49.0,25.0,3.0,7.0,31.5,71.9,4.4,0.4,9,16,0,307.90697674418607,1.133074216721537
127.0,66.0,26.0,20.0,3.0,5.0,31.5,68.2,6.7,3.1,9,17,0,305.6046511627907,0.9395699828078021
90.0,44.0,14.0,15.0,2.0,5.0,30.4,69.2,9.5,3.3,9,18,0,200.0,0.6397383255372027
62.0,60.0,11.0,20.0,2.0,6.0,28.5,75.7,10.4,0.6,9,19,0,149.873417721519,0.5286456355484415
87.0,63.0,22.0,16.0,3.0,5.0,29.7,72.1,5.9,5.4,9,20,0,189.75862068965517,0.6778143223990912
101.0,51.0,8.0,17.0,1.0,5.0,28.5,79.5,6.6,0.0,9,21,0,235.13793103448276,0.6795746099177457
66.0,56.0,26.0,18.0,2.0,5.0,26.4,85.2,7.1,11.9,9,22,0,137.34177215189874,0.6127925597780688
82.0,64.0,29.0,21.0,2.0,6.0,27.5,79.1,7.0,1.9,9,23,0,172.68965517241378,0.7364356970100276
92.0,57.0,20.0,18.0,1.0,5.0,28.3,75.7,6.2,1.7,9,24,0,204.41379310344828,0.7098037245927558
78.0,43.0,7.0,14.0,2.0,5.0,28.5,75.5,7.0,1.9,9,25,0,159.0344827586207,0.532886726519594
50.0,35.0,5.0,12.0,3.0,4.0,28.8,75.1,10.2,1.9,9,26,0,124.81012658227849,0.3672932732076118
32.0,42.0,7.0,13.0,3.0,4.0,27.7,77.8,10.2,0.2,9,27,0,124.81012658227849,0.29943312746171274
51.0,34.0,10.0,11.0,2.0,4.0,27.6,77.7,9.2,1.8,9,28,0,124.81012658227849,0.39028986245871644
39.0,56.0,17.0,19.0,2.0,7.0,26.9,80.6,9.5,2.2,9,29,0,162.40506329113924,0.43926705142451805
80.0,59.0,13.0,18.0,2.0,6.0,26.8,80.6,7.8,4.5,9,30,0,165.86206896551724,0.6111255027673542
81.0,68.0,37.0,17.0,4.0,5.0,27.6,78.9,7.5,3.5,10,1,1,169.27586206896552,0.7398005853762986
101.0,93.0,61.0,29.0,1.0,7.0,28.0,73.8,4.0,0.0,10,2,1,235.13793103448276,1.0880788756345252
120.0,66.0,35.0,25.0,3.0,6.0,27.9,72.5,4.9,0.0,10,3,1,300.0,1.0007436565103935
110.0,70.0,35.0,21.0,3.0,6.0,26.2,77.1,7.8,1.9,10,4,1,265.8620689655172,0.9124259376740653
94.0,92.0,46.0,25.0,2.0,7.0,26.6,65.8,8.0,0.0,10,5,1,211.24137931034483,0.9292733726830656
135.0,89.0,33.0,22.0,2.0,6.0,26.9,67.0,7.0,0.0,10,6,1,311.74418604651163,1.0392223746255655
127.0,74.0,37.0,12.0,3.0,4.0,26.9,67.3,9.6,0.0,10,7,1,305.6046511627907,0.928377114845579
90.0,96.0,50.0,21.0,2.0,8.0,26.5,61.5,7.2,0.0,10,8,1,200.0,0.8947015139128138
133.0,111.0,56.0,37.0,5.0,12.0,27.1,63.5,3.6,0.2,10,9,1,310.2093023255814,1.3028509591785364
155.0,133.0,45.0,47.0,4.0,14.0,27.1,60.9,3.7,0.0,10,10,1,327.09302325581393,1.4514346902911974
174.0,132.0,49.0,41.0,3.0,15.0,26.9,62.4,4.0,0.0,10,11,1,341.6744186046512,1.5199837268360832
173.0,180.0,54.0,39.0,4.0,16.0,27.4,64.2,3.3,0.0,10,12,1,340.90697674418607,1.525062612698106
188.0,144.0,28.0,40.0,6.0,23.0,27.2,63.0,3.1,0.0,10,13,1,352.4186046511628,1.46079010471042
184.0,155.0,62.0,42.0,8.0,25.0,27.0,64.6,3.0,0.0,10,14,1,349.3488372093023,1.66255284214102
186.0,165.0,60.0,42.0,7.0,17.0,27.4,64.0,3.4,0.0,10,15,1,350.8837209302326,1.661425104783076
198.0,159.0,31.0,40.0,6.0,12.0,27.8,65.9,2.9,0.0,10,16,1,360.09302325581393,1.5328079147023046
186.0,138.0,24.0,31.0,6.0,9.0,27.5,65.8,4.7,0.0,10,17,1,350.8837209302326,1.3400470945424616
162.0,108.0,54.0,40.0,8.0,11.0,27.4,60.3,9.0,5.1,10,18,1,332.4651162790698,1.4751984952712258
134.0,124.0,12.0,40.0,7.0,14.0,26.6,59.4,4.7,1.5,10,19,1,310.9767441860465,1.0810062240358302
162.0,137.0,47.0,38.0,7.0,13.0,25.9,58.2,4.4,0.0,10,20,1,332.4651162790698,1.4143566963751062
176.0,129.0,37.0,37.0,6.0,13.0,24.8,57.7,5.6,0.0,10,21,1,343.2093023255814,1.4207226935255513
162.0,145.0,48.0,45.0,7.0,19.0,24.0,57.6,6.9,0.0,10,22,1,332.4651162790698,1.4877712470545252
175.0,184.0,67.0,56.0,7.0,33.0,24.5,57.2,4.5,0.0,10,23,1,394.14201183431953,1.781549475580754
205.0,154.0,50.0,44.0,8.0,18.0,24.7,63.8,2.1,0.0,10,24,1,365.4651162790698,1.7250358970886968
184.0,167.0,46.0,49.0,6.0,24.0,24.5,62.8,4.6,0.0,10,25,1,349.3488372093023,1.634449461730241
203.0,215.0,40.0,38.0,7.0,21.0,24.3,65.1,2.4,0.0,10,26,1,363.93023255813955,1.5945833549637034
261.0,378.0,40.0,43.0,9.0,18.0,24.5,60.8,4.4,0.0,10,27,1,404.9759036144578,1.9660619060730324
412.0,321.0,14.0,64.0,6.0,26.0,24.3,59.4,4.4,0.0,10,28,1,465.0120481927711,2.903901942337154
333.0,353.0,15.0,48.0,6.0,31.0,23.9,69.8,1.6,0.0,10,29,1,433.6024096385542,2.271056873279786
